retailer,category,product_url,sku,name,brand,price_gbp,price_was,is_on_promotion,size_raw,size_ml,price_per_litre,abv_percent,pack_type,country_of_origin,flavour_style,availability,description,field_sources,scraped_at
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/63474/monkey-47-schwarzwald-dry-gin-gift-box,63474,Monkey 47 Schwarzwald Dry Gin Gift Box,Monkey 47,45.95,,False,50cl,500.0,91.9,47.0,,Germany,aromatic,InStock,"A curiously aromatic gin from Germany, Monkey 47 is made with a whopping 47 botanicals. These botanicals create a complex palate that lends itself well to simple, classic cocktails such as a Martini.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/33947/capreolus-garden-swift-dry-gin-half-litre,33947,Capreolus Garden Swift Dry Gin Half Litre,Capreolus,44.95,,False,50cl,500.0,89.9,47.0,,England,incredibly complex gin,InStock,"Capreolus Garden Swift Dry Gin (formerly known as Garden Tiger) is made in Gloucestershire using an impressive 34 botanicals, of which most are secret. Two that are revealed are fresh Sicilian blood orange zest and lime-tree flowers. This incredibly complex gin can be enjoyed on its own, or in cocktails.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/87388/oyster-fine-de-claire-adriatic-gin,87388,Oyster Fine de Claire Adriatic Gin,Oyster,40.75,,False,70cl,700.0,58.21,42.5,,Montenegro,herbal and maritime,InStock,"A premium Adriatic gin with classic juniper at its core, complemented by herbal and maritime botanicals for an elegant, balanced, and aromatic taste.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/38739/fords-london-dry-gin,38739,Fords London Dry Gin,Fords,34.5,,False,70cl,700.0,49.29,45.0,,England,,InStock,"Fords Gin is made at Thames Distillers in London using wheat. The botanicals – including Spanish lemon peel, Turkish grapefruit peel and Chinese jasmine – are steeped in the stills for 15 hours before distillation. The result is a gin where the botanicals come to the fore.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/38509/hendricks-orbium-gin,38509,Hendrick's Orbium Gin,Hendrick's,39.75,,False,70cl,700.0,56.79,43.4,,Scotland,quininated gin,InStock,"The distillers who brought us Hendrick’s beloved cucumber and rose gin have hit on another great innovation: quininated gin. By infusing their spirit with quinine and wormwood, Hendrick’s have created an complex and intriguing drink that pays homage to what is often mixed with gin: tonic and vermouth. The quinine and wormwood flavours are rounded out by blue lotus blossom, which adds bright floral notes to the mix.  Although it's delicious in tonic, you might also like to try Orbium with soda - which really lets the gin's flavour shine through - or in a classic cocktail such as a Martinez or Martini.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/48199/personalised-the-quintessential-london-dry-gin,48199,Personalised The Quintessential London Dry Gin,Personalised The Quintessential,39.95,,False,70cl,700.0,57.07,44.0,,,,,,"{""abv_percent"": ""css"", ""availability"": ""missing"", ""brand"": ""css"", ""country_of_origin"": ""missing"", ""flavour_style"": ""missing"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/67004/sincere-pure-gin,67004,Sincere Pure Gin,Sincere,29.95,44.95,True,70cl,700.0,42.79,47.0,,Paraguay,rich and full-bodied,InStock,"Sincere Pure is an sugar-cane-based organic gin from Paraguay. Made using botanicals including angelica root, star anise, orris root, cloves, cinnamon, pink peppercorns, lemongrass and the indigenous congorosa, this is a rich and full-bodied spirit. All the ingredients are locally harvested, and the gin is sold in bottles made from 96% recycled glass.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/53918/withers-g1-gin,53918,Withers G1 Gin,Withers,27.5,35.5,True,70cl,700.0,39.29,40.0,,England,"Zesty, peppery and floral",InStock,"The first gin released by Withers Gin, G1 is made with a combination of eight botanicals, including juniper, pink grapefruit zest and heartsease flower. Zesty, peppery and floral, try using this gin to create a refreshing G&T, garnish with a sprig of rosemary.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/2281/tanqueray-noten-gin-litre,2281,Tanqueray No.Ten Gin Litre,Tanqueray,49.95,,True,100cl,1000.0,49.95,47.3,,Scotland,very aromatic botanical flavours,InStock,"A super-premium small-batch Tanqueray named after the number of the No. 10 still in which it is made.  A superb controlled explosion of very aromatic botanical flavours, and it looks very good on your mantelpiece / drinks cabinet.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/85559/edinburgh-gin-the-classic,85559,Edinburgh Gin The Classic,Edinburgh,27.5,,False,70cl,700.0,39.29,41.5,,Scotland,"pine buds, lavender, lemongrass, mulberries and orange peel",InStock,"This is a small-batch gin from Scotland that shows notes of pine buds, lavender, lemongrass, mulberries and orange peel. Try a measure of this in a Gin Fizz or a Gimlet.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/72315/bude-cornish-dry-gin,72315,Bude Cornish Dry Gin,Bude,30.5,,False,70cl,700.0,43.57,40.0,,England,saline minerality,InStock,"The Cornish Distilling Company’s first foray into gin has been given a coastal Cornish twist. The region is known for its picturesque coast and boasts a vast array of aquatic plants that make great botanicals. This gin is made with a blend of nine botanicals including juniper, kelp, bladderwrack seaweed and grains of paradise which offer a saline minerality to your gin and tonics.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/66148/gin-mare-capri-mediterranean-gin,66148,Gin Mare Capri Mediterranean Gin,Mare,47.95,,False,70cl,700.0,68.5,42.7,,Spain,aromatic and herbal,InStock,"In celebration of its 10th anniversary, Gin Mare has released a super-premium gin inspired by the iconic Italian island Capri. Made with a blend of botanicals including juniper, arbequina olive, basil, thyme and both lemon and bergamot from the Sorrento peninsula, Capri is aromatic and herbal with a lively vein of citrus throughout the palate.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/39693/juniper-green-organic-gin,39693,Juniper Green Organic Gin,Juniper Green,23.5,,False,70cl,700.0,33.57,40.0,,England,light and elegant,InStock,"A London Dry Gin certified organic by the Soil Association, Juniper is something of a first.  The palate is light and elegant, with a gentle burst of spice at the finish.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,gin,https://www.thewhiskyexchange.com/p/30580/gin-del-professore-monsieur,30580,Gin Del Professore Monsieur,Del Professore,44.95,,False,70cl,700.0,64.21,43.7,,Italy,richer with classic notes of juniper and citrus,InStock,"The Del Professore range is a collaboration between Federico Ricatto, Carlos Quaglia and the Jerry Thomas Speakeasy in Rome. The Monsieur gin is the richer of the range, with classic notes of juniper and citrus.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:19:04Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/4548/ron-zacapa-solera-gran-reserva-rum,4548,Ron Zacapa Solera Gran Reserva Rum,Ron Zacapa,47.5,,False,70cl,700.0,67.86,40.0,,Guatemala,"caramel, vanilla, cocoa, dried fruit, honeyed sweetness, spices, molasses, smoke",InStock,"A benchmark rum for many, Ron Zacapa is made from the first press of sugar cane and aged high in the Guatemalan mountains, where it benefits from cooler temperatures that slow maturation and deepen its character. Using the solera method, it combines spirits aged between six and 23 years to create consistent flavour. Expect aromas of caramel, vanilla, cocoa and dried fruit, followed by a palate of honeyed sweetness, spices and a long, velvety finish with hints of molasses and smoke.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/87885/the-scarlet-ibis-18-year-old-rum-the-whisky-exchange,87885,The Scarlet Ibis 18 Year Old Rum The Whisky Exchange,The Whisky Exchange,59.95,,False,70cl,700.0,85.64,55.0,,Trinidad & Tobago,"lush, fruity rum with a heady nose. Sweet ripe banana, dark sugar, chocolate and soft spicing",InStock,"The first ever rum bottled by The Whisky Exchange, this is an exquisite molasses-based distillate made and aged in Trinidad for something very special. 18 years maturing in the island’s tropical climate have resulted in a lush, fruity rum with a heady nose. Sweet ripe banana, dark sugar, chocolate and soft spicing all combine for a rum to remember.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/12021/kraken-black-spiced-rum,12021,Kraken Black Spiced Rum,Kraken,28.95,,True,70cl,700.0,41.36,40.0,,Caribbean Blend,"rich, sticky rum infused with vanilla, caramel and an assortment of baking spices",InStock,"Introduced to the UK in Spring 2010, Kraken is a dark spiced Caribbean rum that quickly gained popularity thanks to its vintage-style bottle and outstanding packaging. Inside, you'll find a rich, sticky rum infused with vanilla, caramel and an assortment of baking spices. Perfect for mixing into a Cuba Libre.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/48667/foursquare-hereditas-14-year-old-exclusive-to-the-whisky-exchange,48667,Foursquare Hereditas 14 Year Old Exclusive to The Whisky Exchange,Foursquare,94.95,150.0,True,70cl,700.0,135.64,56.0,,Barbados,"fruity, rich",InStock,"Hereditas is a fruity, rich 14-year-old rum from Foursquare distillery in Barbados, bottled exclusively for The Whisky Exchange. Matured in a combination of bourbon and sherry casks, this is a bold tropical rum with notes of raisins, banoffee and stewed berries throughout the palate.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/47531/isla-n-white-rum,47531,Isla N White Rum,Isla Ñ,11.5,16.5,True,70cl,700.0,16.43,40.0,,Argentina,"sweet, spicy",InStock,"A sweet, spicy single estate white rum made using fermented sugar cane from Tucuman in Argentina. The nose is sweet and smooth, with notes of vanilla, coconut, caramel and milk chocolate, building into richer coffee aromas. The palate opens with lighter notes of vanilla and caramel, before deepening with notes of spiced oak, peanut butter and toffee.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/14068/stroh-80-austrian-rum,14068,Stroh '80' Austrian Rum,Stroh,33.75,,False,50cl,500.0,67.5,80.0,,Austria,rich notes of caramel burnt sugar and spices,InStock,"Stroh 80 has been made in Klagenfurt, Austria since 1832 and built its reputation as a kitchen essential. Its power and flavour made it a key ingredient in traditional recipes like apple strudel and Sacher cake, especially for flambéing and enhancing desserts. The rum’s unique character comes from Caribbean molasses, which is imported and then blended and distilled locally. Expect rich notes of caramel, burnt sugar and spices.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/87499/worthy-park-109-rum,87499,Worthy Park 109 Rum,Worthy Park,33.75,,False,70cl,700.0,48.21,54.5,,Jamaica,Full-bodied and funky,InStock,"A field-to-glass Jamaican rum that has been distilled, aged, blended and bottled on the historic Worthy Park estate. Full-bodied and funky, this high-ester rum offers notes of tropical fruit, crystallised ginger and rich oak spice.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/4536/pussers-gunpowder-proof-british-navy-rum,4536,Pusser's Gunpowder Proof British Navy Rum,Pusser's,39.95,,False,70cl,700.0,57.07,54.5,,Caribbean Blend,British Navy style rum,InStock,"A classic British Navy style rum, Pusser's Gunpowder Proof rum has rich notes of treacle, toffee, honey and vanilla throughout the palate, alongside oak, cinnamon and ginger. Taking its name from the naval tradition of providing sailors a daily ration of rum, distributed by the Purser – or Pusser. The Pusser would dispel any complaints of watering down the rum by wetting a pinch of gunpowder with the rum and attempting to light it. If the mixture ignited it was &quot;proof&quot; that the rum was strong enough.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/85036/hampden-estate-1753,85036,Hampden Estate 1753,Hampden,59.5,65.5,True,70cl,700.0,85.0,46.0,,Jamaica,"funky, fruity, tropical",InStock,"A tribute to nearly three centuries of tradition, the Hampden Estate 1753 is named after the year the estate was founded. Balanced and approachable, it’s both authentic and accessible, the perfect entry point for people new to Jamaican rum or those wanting to explore Hampden’s house style.  A pure single Jamaican rum, it’s distilled on-site using local spring water, wild-yeast fermentation, and copper pot stills, with no added sugar or artificial colouring. It carries that funky, fruity, tropical character that Hampden Estate rum has become so renowned for: think ripe banana, pineapple, tropical fruit, sugar cane, herbal notes, and a touch of petrol and spice.  Drink it neat to fully appreciate all its vibrant aromatics or mix it into cocktails for added depth and character. Whether sipping or stirring, this high-ester rum delivers boldly and leaves a lasting impression.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/55388/appleton-estate-12-year-old-rare-casks,55388,Appleton Estate 12 Year Old Rare Casks,Appleton,49.75,,False,70cl,700.0,71.07,43.0,,Jamaica,"tropical fruit, hazelnuts, molasses, vanilla, coffee, orange zest",InStock,"Appleton Estate’s Old Rare Casks was made by master blender Joy Spence from a blend of hand-picked pot and column still rums. Matured for at least 12 years in Jamaica, you can expect notes tropical fruit, hazelnuts and molasses, complemented by creamy vanilla, freshly ground coffee and bright orange zest.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/84412/havana-club-3-year-old-anejo-rum,84412,Havana Club 3 Year Old Anejo Rum,Havana Club,23.25,,False,70cl,700.0,33.21,37.5,,Cuba,woody caramel vanilla banana,InStock,"This Cuban rum is aged for three years in white oak barrels, giving it a light straw colour. The nose offers woody aromas with hints of caramel, vanilla, and banana. Try this in classic cocktails like Mojitos and Daiquiris.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/87856/mount-gay-25-year-old-rum,87856,Mount Gay 25 Year Old Rum,Mount Gay,186.0,,False,70cl,700.0,265.71,47.0,,Barbados,"rich vanilla, sweet caramel, zesty citrus, dark chocolate, tart cherry, raisins, toffee, cinnamon, toasted nuts, salt caramel, nutmeg, gingerbread",InStock,"The world's oldest running rum distillery, Mount Gay, has launched the Exceptionally Aged Collection. Testament to generations of our Master Blenders and their skilled work, this 25 Year Old is an extremely rare chance to try a rum of such age and provenance.  Deep gold in the glass, the nose reveals rich vanilla, sweet caramel, zesty citrus, dark chocolate and an intriguing hint of tart cherry. The palate opens up further depth and complexity, with raisins and toffee balancing cinnamon and toasted nuts. A hint of salt caramel, nutmeg and gingerbread linger as the exquisitely long finish tapers off gracefully.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/54612/diplomatico-reserva-exclusiva-rum-2-glasses-gift-set,54612,Diplomatico Reserva Exclusiva Rum 2 Glasses Gift Set,Diplomatico,48.95,,False,70cl,700.0,69.93,40.0,,Venezuela,lip-smackingly tasty,InStock,A handsomely presented gift set with two Old Fashioned cocktail glasses accompanying a bottle of Venezuela's greatest export - the equally stunning and lip-smackingly tasty Diplomatico Reserva Exclusiva.,"{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/73042/barcelo-imperial-maple-cask,73042,Barcelo Imperial Maple Cask,Barcelo,34.95,43.25,True,70cl,700.0,49.93,40.0,,Dominican Republic,caramel wild fig sandalwood sweet marasca cherry white pepper cinnamon,InStock,"This release from Spanish rum producer Barcelo is part of its Rare Blends Collection. Its sugarcane juice rum is matured in a mix of casks, each toasted to varying levels before being finished in a maple wood cask. Imparting aromas of caramel, wild fig and sandalwood on the nose, leading to notes of sweet marasca cherry and drying to white pepper and cinnamon on the finish.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""css"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""css"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
whisky_exchange,rum,https://www.thewhiskyexchange.com/p/8954/santa-teresa-1796-solera-speyside-whisky-cask-finish-rum,8954,Santa Teresa 1796 Solera Speyside Whisky Cask Finish Rum,Santa Teresa,61.95,,False,70cl,700.0,88.5,46.0,,Venezuela,dark chocolate caramel almond and oak spice,InStock,"This special release from Samnta Teresa uses the brand's solera process: casks of different aged rums are stacked vertically, the oldest (aged around 35 years) at the bottom, and as the distiller draws rum from one cask they top it up with younger liquid from the blend. It is then aged for up to 13 months in ex-Speyside whisky casks resulting in notes of dark chocolate, caramel, almond and oak spice.","{""abv_percent"": ""css"", ""availability"": ""css"", ""brand"": ""jsonld"", ""country_of_origin"": ""css"", ""description"": ""jsonld"", ""flavour_style"": ""llm"", ""is_on_promotion"": ""missing"", ""name"": ""css"", ""pack_type"": ""missing"", ""price_gbp"": ""css"", ""price_per_litre"": ""derived"", ""price_was"": ""missing"", ""size_ml"": ""regex"", ""size_raw"": ""css"", ""sku"": ""css""}",2026-08-29T14:23:45Z
